Unnamed: 0,Date,Subcategory,Note,Amount,Income/Expense,Currency,Amount_log,Amount_scaled,Type_Encoded,Month,Day,DayOfWeek,Is_Egyptian_Weekend,Quarter,Month_Part,Category_apparel,Category_beauty,Category_bonus,Category_cook,Category_culture,Category_dividend earned on shares,Category_documents,Category_education,Category_equity mutual fund a,Category_equity mutual fund b,Category_equity mutual fund c,Category_equity mutual fund d,Category_equity mutual fund e,Category_equity mutual fund f,Category_family,Category_festivals,Category_fixed deposit,Category_food,Category_garbage disposal,Category_gift,Category_gpay reward,Category_grooming,Category_health,Category_household,Category_interest,Category_investment,Category_life insurance,Category_maid,Category_maturity amount,Category_money transfer,Category_other,Category_petty cash,Category_public provident fund,Category_recurring deposit,Category_rent,Category_salary,Category_saving bank account 1,Category_saving bank account 2,Category_scrap,Category_self-development,Category_share market,Category_small cap fund 1,Category_small cap fund 2,Category_social life,Category_subscription,Category_tax refund,Category_tourism,Category_transportation,Category_water (jar /tanker),Mode_credit card,Mode_debit card,Mode_equity mutual fund a,Mode_equity mutual fund b,Mode_equity mutual fund c,Mode_equity mutual fund d,Mode_fixed deposit,Mode_recurring deposit,Mode_saving bank account 1,Mode_saving bank account 2,Mode_share market trading
1275,2017-06-05 00:00:00,pocket money,Unknown,2500.0,Expense,INR,7.824445930877619,0.5935986574348614,0,6,5,0,0,2,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1276,2017-06-05 00:00:00,unknown,Unknown,1000.0,Transfer-Out,INR,6.90875477931522,0.5127829448990605,2,6,5,0,0,2,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1277,2017-06-05 00:00:00,unknown,Unknown,1000.0,Transfer-Out,INR,6.90875477931522,0.5127829448990605,2,6,5,0,0,2,Start,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1278,2017-06-04 00:00:00,vegetables,Pav kg Simla mirch 20 + Hari mirch 5,25.0,Expense,INR,3.258096538021482,0.19058856037164545,0,6,4,6,0,2,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1279,2017-06-04 00:00:00,milk,milk 1lit ,64.0,Expense,INR,4.174387269895637,0.27145718977798095,0,6,4,6,0,2,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1280,2017-06-03 00:00:00,beverage,sugarcane juice,20.0,Expense,INR,3.044522437723423,0.17173925395940143,0,6,3,5,1,2,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1281,2017-06-03 00:00:00,kirana,Supermart,267.0,Expense,INR,5.5909869805108565,0.3964813475368942,0,6,3,5,1,2,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1282,2017-06-03 00:00:00,lunch,Non veg overloaded pizza,242.95,Expense,INR,5.496963286261846,0.3881831436796035,0,6,3,5,1,2,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1283,2017-06-03 00:00:00,edtech course,Unknown,2700.1,Expense,INR,7.901414376431964,0.6003916244299382,0,6,3,5,1,2,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1284,2017-06-02 00:00:00,snacks,Vadapav,20.0,Expense,INR,3.044522437723423,0.17173925395940143,0,6,2,4,1,2,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1285,2017-06-02 00:00:00,flour mill,M D sure 3kg atta,141.0,Expense,INR,4.955827057601261,0.34042434441248925,0,6,2,4,1,2,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1286,2017-06-01 00:00:00,snacks,2 kachori,24.0,Expense,INR,3.2188758248682006,0.18712707679802293,0,6,1,3,0,2,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1287,2017-06-01 00:00:00,milk,milk 1lit ,65.0,Expense,INR,4.189654742026425,0.27280464370583085,0,6,1,3,0,2,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1288,2017-06-01 00:00:00,unknown,Unknown,100.0,Transfer-Out,INR,4.61512051684126,0.3103547714891879,2,6,1,3,0,2,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1289,2017-06-01 00:00:00,unknown,Unknown,10000.0,Transfer-Out,INR,9.210440366976517,0.7159217002346858,2,6,1,3,0,2,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1290,2017-06-01 00:00:00,unknown,Unknown,1000.0,Expense,INR,6.90875477931522,0.5127829448990605,0,6,1,3,0,2,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1291,2017-06-01 00:00:00,home,Unknown,10000.0,Expense,INR,9.210440366976517,0.7159217002346858,0,6,1,3,0,2,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1292,2017-05-31 20:47:17,clothing,undergarments pair of Jockey,655.0,Expense,INR,6.486160788944089,0.4754862708109489,0,5,31,2,0,2,End,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1293,2017-05-31 10:25:17,unknown,From workplace ,56970.0,Income,INR,10.950297645418509,0.8694754453243666,1,5,31,2,0,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1294,2017-05-30 19:57:58,dinner,5 chapati,25.0,Expense,INR,3.258096538021482,0.19058856037164545,0,5,30,1,0,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1295,2017-05-30 19:57:58,auto,2 Place 0 to Current Residence,30.0,Expense,INR,3.4339872044851463,0.20611205813003702,0,5,30,1,0,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1296,2017-05-30 17:04:28,beverage,Slice + Pepsi,40.0,Expense,INR,3.713572066704308,0.23078724453531435,0,5,30,1,0,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1297,2017-05-30 17:04:07,lunch,2 veg Frankie,120.0,Expense,INR,4.795790545596741,0.3263000791213791,0,5,30,1,0,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1298,2017-05-30 17:02:53,kitchen,Crockery,275.0,Expense,INR,5.62040086571715,0.3990773146239812,0,5,30,1,0,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1299,2017-05-30 11:35:31,tea,2 tea,34.0,Expense,INR,3.5553480614894135,0.21682294478218017,0,5,30,1,0,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1300,2017-05-30 09:41:31,train,2 Place 0 to Place P return,80.0,Expense,INR,4.394449154672439,0.29087908545739627,0,5,30,1,0,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1301,2017-05-30 09:41:14,auto,2 Current Residence to Place 0,30.0,Expense,INR,3.4339872044851463,0.20611205813003702,0,5,30,1,0,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1302,2017-05-29 09:25:48,grocery,Half kg potato + half kg banana,35.0,Expense,INR,3.58351893845611,0.21930920829028266,0,5,29,0,0,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1303,2017-05-29 09:25:48,stationary,Xerox,30.0,Expense,INR,3.4339872044851463,0.20611205813003702,0,5,29,0,0,2,End,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1304,2017-05-29 09:25:48,milk,milk 1lit ,64.0,Expense,INR,4.174387269895637,0.27145718977798095,0,5,29,0,0,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1305,2017-05-28 20:47:33,kirana,Unknown,996.0,Expense,INR,6.904750769961838,0.5124295649757736,0,5,28,6,0,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1306,2017-05-28 20:47:18,snacks,2 kachori,24.0,Expense,INR,3.2188758248682006,0.18712707679802293,0,5,28,6,0,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1307,2017-05-28 19:39:31,vegetables,Unknown,45.0,Expense,INR,3.828641396489095,0.2409428629026072,0,5,28,6,0,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1308,2017-05-28 19:39:11,grocery,Mango 1 kg,140.0,Expense,INR,4.948759890378168,0.3398006208417533,0,5,28,6,0,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1309,2017-05-28 19:27:51,grocery,Unknown,30.0,Expense,INR,3.4339872044851463,0.20611205813003702,0,5,28,6,0,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1310,2017-05-28 19:27:36,vegetables,Unknown,60.0,Expense,INR,4.110873864173311,0.2658517177470815,0,5,28,6,0,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1311,2017-05-28 19:16:01,breakfast,Medu vada 1 plate + dal vada 1,70.0,Expense,INR,4.2626798770413155,0.2792495878435806,0,5,28,6,0,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1312,2017-05-27 18:20:47,milk,milk 1lit ,64.0,Expense,INR,4.174387269895637,0.27145718977798095,0,5,27,5,1,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1313,2017-05-27 13:21:21,stationary,Print outs+ Xerox,20.0,Expense,INR,3.044522437723423,0.17173925395940143,0,5,27,5,1,2,End,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1314,2017-05-27 13:21:01,vegetables,Pav kg tomato,20.0,Expense,INR,3.044522437723423,0.17173925395940143,0,5,27,5,1,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1315,2017-05-25 08:47:34,snacks,Ragda Puri,30.0,Expense,INR,3.4339872044851463,0.20611205813003702,0,5,25,3,0,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1316,2017-05-25 08:47:34,train,Place 0 to Vikhroli single,15.0,Expense,INR,2.772588722239781,0.14773933112316912,0,5,25,3,0,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1317,2017-05-24 08:46:43,cable tv,Unknown,261.0,Expense,INR,5.568344503761097,0.3944830013816595,0,5,24,2,0,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1318,2017-05-24 08:46:43,snacks,Samosa pav @ kurla,15.0,Expense,INR,2.772588722239781,0.14773933112316912,0,5,24,2,0,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1319,2017-05-24 08:46:43,train,Place 0 to Vikhroli return,30.0,Expense,INR,3.4339872044851463,0.20611205813003702,0,5,24,2,0,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1320,2017-05-24 08:46:32,milk,milk 1lit ,64.0,Expense,INR,4.174387269895637,0.27145718977798095,0,5,24,2,0,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1321,2017-05-23 22:10:00,snacks,Gupta bhel,25.0,Expense,INR,3.258096538021482,0.19058856037164545,0,5,23,1,0,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1322,2017-05-23 22:09:27,kirana,Rasna orange,46.0,Expense,INR,3.8501476017100584,0.24284092568928783,0,5,23,1,0,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1323,2017-05-23 22:08:10,stationary,White board pen 25 + duster 50,75.0,Expense,INR,4.330733340286331,0.2852557495426326,0,5,23,1,0,2,End,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1324,2017-05-22 17:30:12,flour mill,M D sure 2kg atta,88.0,Expense,INR,4.48863636973214,0.2991917210920475,0,5,22,0,0,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1325,2017-05-22 17:29:38,appliances,3 pin Holder,50.0,Expense,INR,3.9318256327243257,0.2500495442979492,0,5,22,0,0,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1326,2017-05-22 09:55:12,beverage,Coke 750ml,40.0,Expense,INR,3.713572066704308,0.23078724453531435,0,5,22,0,0,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1327,2017-05-22 09:44:08,beverage,sugarcane juice,15.0,Expense,INR,2.772588722239781,0.14773933112316912,0,5,22,0,0,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1328,2017-05-22 00:00:00,unknown,Unknown,11043.0,Transfer-Out,INR,9.309642573050045,0.7246769415136655,2,5,22,0,0,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1329,2017-05-21 15:34:55,train,2 Place 0 to Place 4 return,30.0,Expense,INR,3.4339872044851463,0.20611205813003702,0,5,21,6,0,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1330,2017-05-21 15:33:51,auto,2 Current Residence to Place 0,30.0,Expense,INR,3.4339872044851463,0.20611205813003702,0,5,21,6,0,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1331,2017-05-21 15:26:54,flour mill,3 kg ( 2kg bajari Rs 7 each + 1kg gahu & maka mix Rs.10),24.0,Expense,INR,3.2188758248682006,0.18712707679802293,0,5,21,6,0,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1332,2017-05-21 09:40:52,auto,Decathlon to station,20.0,Expense,INR,3.044522437723423,0.17173925395940143,0,5,21,6,0,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1333,2017-05-21 00:00:00,cable tv,Monthly recharge,261.0,Expense,INR,5.568344503761097,0.3944830013816595,0,5,21,6,0,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1334,2017-05-18 16:11:48,dinner,pav bhaji + 5 pav extra,219.0,Expense,INR,5.393627546352362,0.37906309109751835,0,5,18,3,0,2,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1335,2017-05-18 16:11:48,tea,Unknown,10.0,Expense,INR,2.3978952727983707,0.11467019198445684,0,5,18,3,0,2,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1336,2017-05-18 16:11:26,vegetables,Unknown,60.0,Expense,INR,4.110873864173311,0.2658517177470815,0,5,18,3,0,2,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1337,2017-05-18 16:11:08,lunch,Bhai poli,45.0,Expense,INR,3.828641396489095,0.2409428629026072,0,5,18,3,0,2,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1338,2017-05-18 11:06:52,breakfast,Poha,25.0,Expense,INR,3.258096538021482,0.19058856037164545,0,5,18,3,0,2,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1339,2017-05-18 11:06:30,grooming,Shaving,50.0,Expense,INR,3.9318256327243257,0.2500495442979492,0,5,18,3,0,2,Middle,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1340,2017-05-18 11:06:19,milk,milk 1lit ,64.0,Expense,INR,4.174387269895637,0.27145718977798095,0,5,18,3,0,2,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1341,2017-05-18 11:06:06,tea,Unknown,10.0,Expense,INR,2.3978952727983707,0.11467019198445684,0,5,18,3,0,2,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1342,2017-05-17 14:12:16,tea,Unknown,5.0,Expense,INR,1.791759469228055,0.061174756568908625,0,5,17,2,0,2,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1343,2017-05-17 14:12:16,ice cream,Vanila family pack,99.0,Expense,INR,4.605170185988092,0.30947658993584026,0,5,17,2,0,2,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
